3.87, -0.404041, -1.97908, 0.737776, -1.57349
3.88, -0.386351, -1.99807, 0.750376, -1.64483
3.89, -0.368101, -2.01692, 0.762612, -1.71726
3.9, -0.349335, -2.03562, 0.77452, -1.79075
3.91, -0.330094, -2.05419, 0.786134, -1.8653
3.92, -0.310421, -2.07264, 0.797487, -1.94087
3.93, -0.290356, -2.09095, 0.80861, -2.01745
3.94, -0.269934, -2.10912, 0.819529, -2.09502
3.95, -0.249189, -2.12716, 0.830268, -2.17358
3.96, -0.228149, -2.14505, 0.840844, -2.25311
3.97, -0.206836, -2.16279, 0.851271, -2.33361
3.98, -0.185269, -2.18036, 0.861554, -2.41507
3.99, -0.163458, -2.19776, 0.871694, -2.49747
4, -0.141406, -2.21499, 0.881683, -2.58081
4.01, -0.119113, -2.23204, 0.891507, -2.66508
4.02, -0.0965691, -2.24892, 0.901147, -2.75024
4.03, -0.0737623, -2.26564, 0.910577, -2.83628
4.04, -0.0506751, -2.28221, 0.919768, -2.92316
4.05, -0.0272869, -2.29866, 0.928687, -3.01084
4.06, -0.00357487, -2.31502, 0.937297, -3.09927
4.07, 0.0204846, -2.33135, 0.945561, -3.18839
4.08, 0.044915, -2.34767, 0.953443, -3.27813
4.09, 0.069739, -2.36407, 0.960905, -3.36842
4.1, 0.094977, -2.38059, 0.967914, -3.45918
4.11, 0.120647, -2.39732, 0.974435, -3.55032
4.12, 0.146762, -2.41433, 0.980439, -3.64173
4.13, 0.173334, -2.4317, 0.985901, -3.73333
4.14, 0.200369, -2.44953, 0.990798, -3.825
4.15, 0.227868, -2.46791, 0.995112, -3.91663
4.16, 0.255829, -2.48692, 0.998828, -4.00812
4.17, 0.284243, -2.50667, 1.00194, -4.09933
4.18, 0.313098, -2.52725, 1.00443, -4.19017
4.19, 0.342376, -2.54876, 1.00632, -4.28051
4.2, 0.372056, -2.57128, 1.00759, -4.37024
4.21, 0.402111, -2.59491, 1.00826, -4.45923
4.22, 0.43251, -2.61975, 1.00833, -4.54738
4.23, 0.463217, -2.64587, 1.00783, -4.63457
4.24, 0.494194, -2.67335, 1.00676, -4.7207
4.25, 0.525397, -2.70229, 1.00516, -4.80565
4.26, 0.556779, -2.73273, 1.00305, -4.88933
4.27, 0.58829, -2.76476, 1.00044, -4.97163
4.28, 0.619878, -2.79843, 0.997383, -5.05247
4.29, 0.651486, -2.83379, 0.9939, -5.13176
4.3, 0.683056, -2.87089, 0.990026, -5.20941
4.31, 0.714528, -2.90976, 0.9858, -5.28535
4.32, 0.745839, -2.95044, 0.981258, -5.35951
4.33, 0.776926, -2.99294, 0.976441, -5.43182
4.34, 0.807722, -3.03729, 0.971387, -5.50223
4.35, 0.838162, -3.08347, 0.966139, -5.5707
4.36, 0.86818, -3.13149, 0.960737, -5.63716
4.37, 0.897708, -3.18134, 0.955225, -5.7016
4.38, 0.926679, -3.23298, 0.949643, -5.76398
4.39, 0.955027, -3.2864, 0.944033, -5.82427
4.4, 0.982686, -3.34154, 0.938436, -5.88248
4.41, 1.00959, -3.39836, 0.932892, -5.93859
4.42, 1.03568, -3.45681, 0.927442, -5.99259
4.43, 1.06089, -3.5168, 0.922122, -6.04451
4.44, 1.08516, -3.57828, 0.916969, -6.09435
4.45, 1.10843, -3.64115, 0.91202, -6.14214
4.46, 1.13065, -3.70532, 0.907305, -6.1879
4.47, 1.15176, -3.77069, 0.902858, -6.23167
4.48, 1.17172, -3.83716, 0.898707, -6.2735
4.49, 1.19047, -3.90462, 0.894878, -6.31342
4.5, 1.20798, -3.97294, 0.891397, -6.35148
4.51, 1.22421, -4.042, 0.888284, -6.38776
4.52, 1.23911, -4.11166, 0.885558, -6.42231
4.53, 1.25266, -4.18179, 0.883237, -6.45519
4.54, 1.26482, -4.25226, 0.881333, -6.48649
4.55, 1.27558, -4.3229, 0.879857, -6.51627
4.56, 1.28491, -4.39359, 0.878816, -6.54461
4.57, 1.2928, -4.46415, 0.878216, -6.57159
4.58, 1.29923, -4.53444, 0.878058, -6.59731
4.59, 1.30419, -4.60431, 0.878342, -6.62184
4.6, 1.30769, -4.6736, 0.879064, -6.64527
4.61, 1.30972, -4.74214, 0.880218, -6.6677
4.62, 1.31027, -4.80979, 0.881794, -6.68921
4.63, 1.30938, -4.87638, 0.883783, -6.70989
4.64, 1.30703, -4.94176, 0.88617, -6.72983
4.65, 1.30325, -5.00578, 0.88894, -6.74913
4.66, 1.29805, -5.06828, 0.892075, -6.76786
4.67, 1.29145, -5.12912, 0.895558, -6.78612
4.68, 1.28348, -5.18815, 0.899368, -6.80399
4.69, 1.27417, -5.24523, 0.903483, -6.82156
4.7, 1.26353, -5.30022, 0.907881, -6.8389
4.71, 1.2516, -5.353, 0.91254, -6.85609
4.72, 1.2384, -5.40344, 0.917437, -6.87321
4.73, 1.22398, -5.45141, 0.92255, -6.89032
4.74, 1.20836, -5.49682, 0.927855, -6.90749
4.75, 1.19158, -5.53954, 0.933332, -6.92478
4.76, 1.17366, -5.57949, 0.938959, -6.94225
4.77, 1.15465, -5.61658, 0.944716, -6.95994
4.78, 1.13457, -5.65073, 0.950584, -6.9779
4.79, 1.11346, -5.68186, 0.956546, -6.99616
4.8, 1.09136, -5.70992, 0.962586, -7.01476
4.81, 1.06828, -5.73485, 0.968686, -7.03373
4.82, 1.04428, -5.75662, 0.974833, -7.05306
4.83, 1.01938, -5.7752, 0.981011, -7.07278
4.84, 0.993617, -5.79056, 0.987208, -7.09289
4.85, 0.967027, -5.80271, 0.993407, -7.11336
4.86, 0.939647, -5.81165, 0.999593, -7.1342
4.87, 0.911517, -5.81739, 1.00575, -7.15537
4.88, 0.882679, -5.81997, 1.01186, -7.17683
4.89, 0.853178, -5.81943, 1.0179, -7.19855
4.9, 0.823062, -5.81581, 1.02384, -7.22048
4.91, 0.792382, -5.80918, 1.02967, -7.24256
4.92, 0.761194, -5.7996, 1.03534, -7.26472
4.93, 0.729556, -5.78717, 1.04084, -7.2869
4.94, 0.697531, -5.77197, 1.04612, -7.30902
4.95, 0.665184, -5.75409, 1.05114, -7.33099
4.96, 0.632583, -5.73365, 1.05587, -7.35273
4.97, 0.599801, -5.71075, 1.06026, -7.37415
4.98, 0.566912, -5.68552, 1.06425, -7.39515
4.99, 0.533991, -5.65808, 1.06781, -7.41563
5, 0.501117, -5.62856, 1.07089, -7.43549
5.01, 0.468369, -5.59709, 1.07342, -7.45462
